O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,13369,13369.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,12588,12588.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,12354,12354.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,12397,12397.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,12405,12405.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,12357,12357.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,12455,12455.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,11323,11323.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,11267,11267.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,11251,11251.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,11092,11092.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,11196,11196.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,11079,11079.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,11063,11063.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,11298,11298.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,11265,11265.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,10317,10317.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,10254,10254.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,10293,10293.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,10212,10212.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,10329,10329.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,10285,10285.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,10232,10232.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,10083,10083.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,10068,10068.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,9643,9643.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,9806,9806.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,9637,9637.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,9583,9583.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.32x16.bmp,1,9593,9593.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40447,40447.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40384,40384.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40395,40395.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40666,40666.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40552,40552.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41202,41202.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40358,40358.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41077,41077.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40322,40322.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40260,40260.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40506,40506.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40356,40356.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40320,40320.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41157,41157.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40638,40638.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40413,40413.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41244,41244.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41169,41169.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41129,41129.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,68735,68735.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41123,41123.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41034,41034.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41265,41265.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41278,41278.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41212,41212.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41069,41069.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,41085,41085.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40590,40590.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40230,40230.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.64x32.bmp,1,40230,40230.0000
O0,Max,ASM,../tests/data/imagenes_a_testear/Labyrinth.128x64.bmp,1,171034,171034.0000
